Player_match_SK,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
22926,829724,110,AB de Villiers,1984-02-17,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,31,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22927,829724,162,CH Gayle,1979-09-21,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,36,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22928,829724,236,Mandeep Singh,1991-12-18,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,24,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22929,829724,246,AN Ahmed,1988-11-05,Right-hand bat,Right-arm medium-fast,India,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,27,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22930,829724,296,VR Aaron,1989-10-29,Right-hand bat,Right-arm fast,India,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,26,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22931,829724,311,HV Patel,1990-11-23,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,25,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22932,829724,362,DJG Sammy,1983-12-20,Right-hand bat,Right-arm medium-fast,West Indies,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,32,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22933,829724,382,YS Chahal,1990-07-23,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,25,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22934,829724,397,SA Abbott,1992-02-29,Right-hand bat,Right-arm fast-medium,New Zealand,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,0,23,0,,,V Kohli,DA Warner,KD Karthik,NV Ojha
22935,829724,14,P Kumar,1986-10-02,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,29,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22936,829724,42,S Dhawan,1985-12-05,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,30,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22937,829724,161,RS Bopara,1985-05-04,Right-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,30,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22938,829724,166,KV Sharma,1987-10-23,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,28,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22939,829724,183,NV Ojha,1983-07-20,Right-hand bat,NULL,India,Keeper,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,32,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22940,829724,187,DA Warner,1986-10-27,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,1,29,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22941,829724,299,B Kumar,1990-02-05,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,25,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22942,829724,325,A Ashish Reddy,1991-02-24,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,24,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22943,829724,354,KL Rahul,1992-04-18,Right-hand bat,NULL,India,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,23,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22944,829724,396,KS Williamson,1990-08-08,Right-hand bat,Right-arm offbreak,New Zealand,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,25,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22945,829724,458,TA Boult,1989-07-22,Right-hand bat,Left-arm fast-medium,New Zealand,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,0,26,1,,,DA Warner,V Kohli,NV Ojha,KD Karthik
22946,829726,17,PA Patel,1985-03-09,Left-hand bat,NULL,India,Keeper,Mumbai Indians,Rajasthan Royals,2015,0,30,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22947,829726,57,RG Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Rajasthan Royals,2015,0,28,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22948,829726,81,R Vinay Kumar,1984-02-12,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Rajasthan Royals,2015,0,31,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22949,829726,194,SL Malinga,1983-08-28,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Rajasthan Royals,2015,0,32,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22950,829726,221,KA Pollard,1987-05-12,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Rajasthan Royals,2015,0,28,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22951,829726,254,AJ Finch,1986-11-17,Right-hand bat,Slow left-arm orthodox,Australia,Player,Mumbai Indians,Rajasthan Royals,2015,0,29,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22952,829726,262,UBT Chand,1993-03-26,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Rajasthan Royals,2015,0,22,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22953,829726,372,CJ Anderson,1990-12-13,Left-hand bat,Left-arm medium-fast,New Zealand,Player,Mumbai Indians,Rajasthan Royals,2015,0,25,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22954,829726,388,S Gopal,1993-09-04,Right-hand bat,Legbreak,India,Player,Mumbai Indians,Rajasthan Royals,2015,0,22,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22955,829726,398,J Suchith,1994-01-16,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Rajasthan Royals,2015,0,21,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22956,829726,453,P Suyal,1989-10-15,Right-hand bat,Left-arm medium,India,Player,Mumbai Indians,Rajasthan Royals,2015,0,26,0,,,RG Sharma,SPD Smith,PA Patel,SV Samson
22957,829726,80,DS Kulkarni,1988-12-10,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Mumbai Indians,2015,0,27,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22958,829726,85,AM Rahane,1988-06-06,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Mumbai Indians,2015,0,27,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22959,829726,255,STR Binny,1984-06-03,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Mumbai Indians,2015,0,31,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22960,829726,306,SPD Smith,1989-06-02,Right-hand bat,Legbreak googly,India,Captain,Rajasthan Royals,Mumbai Indians,2015,1,26,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22961,829726,310,JP Faulkner,1990-04-29,Right-hand bat,Left-arm fast-medium,Australia,Player,Rajasthan Royals,Mumbai Indians,2015,0,25,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22962,829726,339,KK Nair,1991-12-06,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Mumbai Indians,2015,0,24,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22963,829726,350,CH Morris,1987-04-30,Right-hand bat,Right-arm fast-medium,South Africa,Player,Rajasthan Royals,Mumbai Indians,2015,0,28,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22964,829726,351,SV Samson,1994-11-11,Right-hand bat,NULL,India,Keeper,Rajasthan Royals,Mumbai Indians,2015,0,21,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22965,829726,370,PV Tambe,1971-10-08,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Mumbai Indians,2015,0,44,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22966,829726,377,TG Southee,1988-12-11,Right-hand bat,Right-arm medium-fast,New Zealand,Player,Rajasthan Royals,Mumbai Indians,2015,0,27,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22967,829726,394,DJ Hooda,1995-04-19,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Mumbai Indians,2015,0,20,1,,,SPD Smith,RG Sharma,SV Samson,PA Patel
22968,829728,2,BB McCullum,1981-09-27,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,34,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22969,829728,20,MS Dhoni,1981-07-07,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Kolkata Knight Riders,2015,0,34,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22970,829728,21,SK Raina,1986-11-27,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,29,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22971,829728,35,RA Jadeja,1988-12-06,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,27,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22972,829728,71,DJ Bravo,1983-10-07,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,32,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22973,829728,73,A Nehra,1979-04-29,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,36,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22974,829728,147,DR Smith,1983-04-12,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,32,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22975,829728,303,F du Plessis,1984-07-13,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,31,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22976,829728,322,P Negi,1993-01-06,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,22,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22977,829728,364,MM Sharma,1988-09-18,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,27,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22978,829728,399,RG More,1992-02-02,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kolkata Knight Riders,2015,0,23,0,,,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
22979,829728,31,YK Pathan,1982-11-17,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,0,33,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22980,829728,40,G Gambhir,1981-10-14,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Chennai Super Kings,2015,0,34,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22981,829728,46,RV Uthappa,1985-11-11,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Chennai Super Kings,2015,0,30,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22982,829728,67,PP Chawla,1988-12-24,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,0,27,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22983,829728,96,MK Pandey,1989-09-10,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,0,26,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22984,829728,232,UT Yadav,1987-10-25,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,0,28,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22985,829728,284,RN ten Doeschate,1980-06-30,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Chennai Super Kings,2015,0,35,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22986,829728,308,SA Yadav,1990-09-14,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Chennai Super Kings,2015,0,25,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22987,829728,316,GB Hogg,1971-02-06,Left-hand bat,Slow left-arm chinaman,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2015,0,44,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22988,829728,334,AD Russell,1988-04-29,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Chennai Super Kings,2015,1,27,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22989,829728,405,PJ Cummins,1993-05-08,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2015,0,22,1,,,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
22990,829730,27,Yuvraj Singh,1981-12-12,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Kings XI Punjab,2015,0,34,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22991,829730,87,MK Tiwary,1985-11-14,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,2015,0,30,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22992,829730,136,A Mishra,1982-11-24,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Kings XI Punjab,2015,0,33,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22993,829730,154,JP Duminy,1984-04-14,Left-hand bat,Right-arm offbreak,South Africa,Captain,Delhi Daredevils,Kings XI Punjab,2015,0,31,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22994,829730,191,AD Mathews,1987-06-02,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Delhi Daredevils,Kings XI Punjab,2015,0,28,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22995,829730,237,KM Jadhav,1985-03-26,Right-hand bat,Right-arm offbreak,India,Keeper,Delhi Daredevils,Kings XI Punjab,2015,0,30,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22996,829730,260,MA Agarwal,1991-02-16,Right-hand bat,NULL,India,Player,Delhi Daredevils,Kings XI Punjab,2015,1,24,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22997,829730,371,NM Coulter-Nile,1987-10-11,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Kings XI Punjab,2015,0,28,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22998,829730,386,Imran Tahir,1979-03-27,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,2015,0,36,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
22999,829730,393,SS Iyer,1994-12-06,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,2015,0,21,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
23000,829730,404,DJ Muthuswami,1981-03-09,Right-hand bat,Right-arm medium,India,Player,Delhi Daredevils,Kings XI Punjab,2015,0,34,1,,,JP Duminy,GJ Bailey,KM Jadhav,WP Saha
23001,829730,41,V Sehwag,1978-10-20,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Delhi Daredevils,2015,0,37,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23002,829730,62,WP Saha,1984-10-24,Right-hand bat,NULL,India,Keeper,Kings XI Punjab,Delhi Daredevils,2015,0,31,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23003,829730,185,M Vijay,1984-04-01,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Delhi Daredevils,2015,0,31,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23004,829730,197,GJ Bailey,1982-09-07,Right-hand bat,Right-arm medium,Australia,Captain,Kings XI Punjab,Delhi Daredevils,2015,0,33,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23005,829730,305,GJ Maxwell,1988-10-14,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Delhi Daredevils,2015,0,27,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23006,829730,320,DA Miller,1989-06-10,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Delhi Daredevils,2015,0,26,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23007,829730,356,R Dhawan,1990-02-19,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Delhi Daredevils,2015,0,25,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23008,829730,357,MG Johnson,1981-11-02,Left-hand bat,Left-arm fast,Australia,Player,Kings XI Punjab,Delhi Daredevils,2015,0,34,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23009,829730,367,Sandeep Sharma,1993-05-18,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Delhi Daredevils,2015,0,22,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23010,829730,374,AR Patel,1994-01-20,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Delhi Daredevils,2015,0,21,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23011,829730,395,Anureet Singh,1988-03-02,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Delhi Daredevils,2015,0,27,0,,,GJ Bailey,JP Duminy,WP Saha,KM Jadhav
23012,829732,14,P Kumar,1986-10-02,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,29,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23013,829732,42,S Dhawan,1985-12-05,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,30,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23014,829732,161,RS Bopara,1985-05-04,Right-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,30,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23015,829732,166,KV Sharma,1987-10-23,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,28,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23016,829732,183,NV Ojha,1983-07-20,Right-hand bat,NULL,India,Keeper,Sunrisers Hyderabad,Rajasthan Royals,2015,0,32,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23017,829732,187,DA Warner,1986-10-27,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Rajasthan Royals,2015,0,29,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23018,829732,216,EJG Morgan,1986-09-10,Left-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,29,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23019,829732,299,B Kumar,1990-02-05,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,25,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23020,829732,325,A Ashish Reddy,1991-02-24,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,24,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23021,829732,354,KL Rahul,1992-04-18,Right-hand bat,NULL,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,23,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23022,829732,458,TA Boult,1989-07-22,Right-hand bat,Left-arm fast-medium,New Zealand,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,26,0,,,DA Warner,SPD Smith,NV Ojha,SV Samson
23023,829732,80,DS Kulkarni,1988-12-10,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,27,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23024,829732,85,AM Rahane,1988-06-06,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,1,27,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23025,829732,255,STR Binny,1984-06-03,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,31,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23026,829732,306,SPD Smith,1989-06-02,Right-hand bat,Legbreak googly,India,Captain,Rajasthan Royals,Sunrisers Hyderabad,2015,0,26,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23027,829732,310,JP Faulkner,1990-04-29,Right-hand bat,Left-arm fast-medium,Australia,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,25,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23028,829732,339,KK Nair,1991-12-06,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,24,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23029,829732,350,CH Morris,1987-04-30,Right-hand bat,Right-arm fast-medium,South Africa,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,28,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23030,829732,351,SV Samson,1994-11-11,Right-hand bat,NULL,India,Keeper,Rajasthan Royals,Sunrisers Hyderabad,2015,0,21,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23031,829732,370,PV Tambe,1971-10-08,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,44,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23032,829732,377,TG Southee,1988-12-11,Right-hand bat,Right-arm medium-fast,New Zealand,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,27,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23033,829732,394,DJ Hooda,1995-04-19,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,20,1,,,SPD Smith,DA Warner,SV Samson,NV Ojha
23034,829734,2,BB McCullum,1981-09-27,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Mumbai Indians,2015,0,34,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23035,829734,20,MS Dhoni,1981-07-07,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Mumbai Indians,2015,0,34,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23036,829734,21,SK Raina,1986-11-27,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,29,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23037,829734,35,RA Jadeja,1988-12-06,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,27,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23038,829734,71,DJ Bravo,1983-10-07,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Mumbai Indians,2015,0,32,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23039,829734,73,A Nehra,1979-04-29,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Mumbai Indians,2015,1,36,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23040,829734,147,DR Smith,1983-04-12,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Mumbai Indians,2015,0,32,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23041,829734,201,R Ashwin,1986-09-17,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,29,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23042,829734,303,F du Plessis,1984-07-13,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Mumbai Indians,2015,0,31,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23043,829734,359,IC Pandey,1989-08-15,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,26,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23044,829734,364,MM Sharma,1988-09-18,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,27,1,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23045,829734,17,PA Patel,1985-03-09,Left-hand bat,NULL,India,Keeper,Mumbai Indians,Chennai Super Kings,2015,0,30,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23046,829734,50,Harbhajan Singh,1980-07-03,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,35,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23047,829734,57,RG Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Chennai Super Kings,2015,0,28,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23048,829734,81,R Vinay Kumar,1984-02-12,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,31,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23049,829734,194,SL Malinga,1983-08-28,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Chennai Super Kings,2015,0,32,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23050,829734,208,AT Rayudu,1985-09-23,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,30,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23051,829734,221,KA Pollard,1987-05-12,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2015,0,28,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23052,829734,372,CJ Anderson,1990-12-13,Left-hand bat,Left-arm medium-fast,New Zealand,Player,Mumbai Indians,Chennai Super Kings,2015,0,25,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23053,829734,383,LMP Simmons,1985-01-25,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2015,0,30,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23054,829734,398,J Suchith,1994-01-16,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,21,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23055,829734,453,P Suyal,1989-10-15,Right-hand bat,Left-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,26,0,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23056,829736,27,Yuvraj Singh,1981-12-12,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,34,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
